STATIONS_ID;MESS_DATUM;QN_8;   P;  P0;eor
       3379;2019052416;    3; 1012.1;  952.7;eor
       3379;2019052417;    3; 1012.2;  952.7;eor
       3379;2019052418;    3; 1012.3;  952.6;eor
       3379;2019052419;    3; 1013.0;  952.8;eor
       3379;2019052420;    3; 1013.8;  953.1;eor
       3379;2019052421;    3; 1014.2;  953.3;eor
       3379;2019052422;    3; 1014.3;  953.4;eor
       3379;2019052423;    3; 1014.3;  953.4;eor
       3379;2019052500;    3; 1014.4;  953.3;eor
       3379;2019052501;    3; 1014.5;  953.1;eor
       3379;2019052502;    3; 1014.5;  953.2;eor
       3379;2019052503;    3; 1014.5;  953.1;eor
       3379;2019052504;    3; 1014.7;  953.2;eor
       3379;2019052505;    3; 1014.9;  953.5;eor
       3379;2019052506;    3; 1014.5;  953.6;eor
       3379;2019052507;    3; 1014.1;  953.8;eor
       3379;2019052508;    3; 1014.0;  954.1;eor
       3379;2019052509;    3; 1014.1;  954.3;eor
       3379;2019052510;    3; 1013.9;  954.3;eor
       3379;2019052511;    3; 1013.5;  954.0;eor
       3379;2019052512;    3; 1013.0;  953.6;eor
       3379;2019052513;    3; 1012.7;  953.3;eor
       3379;2019052514;    3; 1012.8;  953.3;eor
       3379;2019052515;    3; 1012.8;  953.2;eor
       3379;2019052516;    3; 1013.0;  953.4;eor
       3379;2019052517;    3; 1014.1;  954.2;eor
       3379;2019052518;    3; 1014.7;  954.4;eor
       3379;2019052519;    3; 1015.6;  954.8;eor
       3379;2019052520;    3; 1016.1;  955.3;eor
       3379;2019052521;    3; 1016.6;  955.7;eor
       3379;2019052522;    3; 1017.0;  956.0;eor
       3379;2019052523;    3; 1017.1;  956.0;eor
       3379;2019052600;    3; 1017.1;  955.9;eor
       3379;2019052601;    3; 1016.7;  955.5;eor
       3379;2019052602;    3; 1016.7;  955.5;eor
       3379;2019052603;    3; 1016.8;  955.5;eor
       3379;2019052604;    3; 1016.9;  955.6;eor
       3379;2019052605;    3; 1017.0;  955.7;eor
       3379;2019052606;    3; 1017.2;  956.0;eor
       3379;2019052607;    3; 1016.9;  956.0;eor
       3379;2019052608;    3; 1017.0;  956.3;eor
       3379;2019052609;    3; 1016.4;  956.1;eor
       3379;2019052610;    3; 1016.0;  955.8;eor
       3379;2019052611;    3; 1015.3;  955.4;eor
       3379;2019052612;    3; 1014.7;  955.0;eor
       3379;2019052613;    3; 1014.1;  954.4;eor
       3379;2019052614;    3; 1013.6;  954.1;eor
       3379;2019052615;    3; 1013.6;  954.0;eor
       3379;2019052616;    3; 1013.1;  953.6;eor
       3379;2019052617;    3; 1012.9;  953.3;eor
       3379;2019052618;    3; 1012.7;  953.0;eor
       3379;2019052619;    3; 1012.9;  952.9;eor
       3379;2019052620;    3; 1013.5;  953.0;eor
       3379;2019052621;    3; 1013.6;  952.9;eor
       3379;2019052622;    3; 1014.0;  953.0;eor
       3379;2019052623;    3; 1013.8;  952.6;eor
       3379;2019052700;    3; 1013.4;  952.3;eor
       3379;2019052701;    3; 1013.2;  952.0;eor
       3379;2019052702;    3; 1012.9;  951.7;eor
       3379;2019052703;    3; 1012.5;  951.3;eor
       3379;2019052704;    3; 1012.6;  951.4;eor
       3379;2019052705;    3; 1012.5;  951.5;eor
       3379;2019052706;    3; 1011.8;  951.3;eor
       3379;2019052707;    3; 1011.2;  951.2;eor
       3379;2019052708;    3; 1011.1;  951.2;eor
       3379;2019052709;    3; 1010.1;  950.5;eor
       3379;2019052710;    3; 1010.3;  950.6;eor
       3379;2019052711;    3; 1009.7;  950.2;eor
       3379;2019052712;    3; 1009.2;  949.8;eor
       3379;2019052713;    3; 1008.5;  949.2;eor
       3379;2019052714;    3; 1008.0;  948.6;eor
       3379;2019052715;    3; 1007.6;  948.2;eor
       3379;2019052716;    3; 1007.5;  947.9;eor
       3379;2019052717;    3; 1008.1;  947.9;eor
       3379;2019052718;    3; 1008.1;  947.8;eor
       3379;2019052719;    3; 1008.3;  947.8;eor
       3379;2019052720;    3; 1008.4;  947.9;eor
       3379;2019052721;    3; 1008.5;  947.9;eor
       3379;2019052722;    3; 1008.2;  947.6;eor
       3379;2019052723;    3; 1007.6;  947.0;eor
       3379;2019052800;    3; 1007.3;  946.7;eor
       3379;2019052801;    3; 1006.6;  946.0;eor
       3379;2019052802;    3; 1006.2;  945.6;eor
       3379;2019052803;    3; 1005.7;  945.1;eor
       3379;2019052804;    3; 1005.7;  945.1;eor
       3379;2019052805;    3; 1005.6;  945.0;eor
       3379;2019052806;    3; 1005.6;  945.1;eor
       3379;2019052807;    3; 1005.6;  945.2;eor
       3379;2019052808;    3; 1005.5;  945.2;eor
       3379;2019052809;    3; 1005.9;  945.4;eor
       3379;2019052810;    3; 1006.3;  945.8;eor
       3379;2019052811;    3; 1007.1;  946.5;eor
       3379;2019052812;    3; 1007.7;  947.0;eor
       3379;2019052813;    3; 1007.9;  947.4;eor
       3379;2019052814;    3; 1009.1;  948.1;eor
       3379;2019052815;    3; 1009.2;  948.4;eor
       3379;2019052816;    3; 1009.7;  948.9;eor
       3379;2019052817;    3; 1010.1;  949.3;eor
       3379;2019052818;    3; 1010.9;  949.8;eor
       3379;2019052819;    3; 1011.6;  950.4;eor
       3379;2019052820;    3; 1012.3;  951.0;eor
       3379;2019052821;    3; 1013.2;  951.7;eor
       3379;2019052822;    3; 1013.8;  952.1;eor
       3379;2019052823;    3; 1014.0;  952.3;eor
       3379;2019052900;    3; 1014.2;  952.4;eor
       3379;2019052901;    3; 1014.2;  952.5;eor
       3379;2019052902;    3; 1014.6;  952.8;eor
       3379;2019052903;    3; 1015.1;  953.3;eor
       3379;2019052904;    3; 1015.9;  954.0;eor
       3379;2019052905;    3; 1016.6;  954.7;eor
       3379;2019052906;    3; 1017.1;  955.3;eor
       3379;2019052907;    3; 1017.4;  955.8;eor
       3379;2019052908;    3; 1017.9;  956.4;eor
       3379;2019052909;    3; 1018.2;  956.8;eor
       3379;2019052910;    3; 1018.6;  957.3;eor
       3379;2019052911;    3; 1018.7;  957.5;eor
       3379;2019052912;    3; 1018.7;  957.7;eor
       3379;2019052913;    3; 1019.5;  958.0;eor
       3379;2019052914;    3; 1019.8;  958.4;eor
       3379;2019052915;    3; 1020.3;  958.8;eor
       3379;2019052916;    3; 1020.6;  959.2;eor
       3379;2019052917;    3; 1021.5;  959.9;eor
       3379;2019052918;    3; 1022.1;  960.4;eor
       3379;2019052919;    3; 1022.9;  961.1;eor
       3379;2019052920;    3; 1024.0;  962.0;eor
       3379;2019052921;    3; 1024.6;  962.5;eor
       3379;2019052922;    3; 1025.0;  962.9;eor
       3379;2019052923;    3; 1025.1;  963.0;eor
       3379;2019053000;    3; 1025.3;  963.1;eor
       3379;2019053001;    3; 1025.6;  963.2;eor
       3379;2019053002;    3; 1025.7;  963.1;eor
       3379;2019053003;    3; 1026.0;  963.3;eor
       3379;2019053004;    3; 1026.2;  963.6;eor
       3379;2019053005;    3; 1026.7;  964.1;eor
       3379;2019053006;    3; 1026.8;  964.4;eor
       3379;2019053007;    3; 1026.5;  964.6;eor
       3379;2019053008;    3; 1026.8;  964.9;eor
       3379;2019053009;    3; 1026.2;  964.9;eor
       3379;2019053010;    3; 1026.5;  964.9;eor
       3379;2019053011;    3; 1025.7;  964.6;eor
       3379;2019053012;    3; 1025.0;  964.2;eor
       3379;2019053013;    3; 1025.0;  964.0;eor
       3379;2019053014;    3; 1024.6;  963.9;eor
       3379;2019053015;    3; 1024.4;  963.9;eor
       3379;2019053016;    3; 1024.7;  963.8;eor
       3379;2019053017;    3; 1024.5;  963.7;eor
       3379;2019053018;    3; 1024.9;  964.0;eor
       3379;2019053019;    3; 1025.6;  964.2;eor
       3379;2019053020;    3; 1026.5;  964.6;eor
       3379;2019053021;    3; 1026.8;  965.0;eor
       3379;2019053022;    3; 1026.7;  964.9;eor
       3379;2019053023;    3; 1026.8;  964.9;eor
       3379;2019053100;    3; 1026.7;  964.8;eor
       3379;2019053101;    3; 1026.4;  964.4;eor
       3379;2019053102;    3; 1026.2;  964.3;eor
       3379;2019053103;    3; 1026.2;  964.3;eor
       3379;2019053104;    3; 1026.3;  964.4;eor
       3379;2019053105;    3; 1026.6;  964.7;eor
       3379;2019053106;    3; 1026.7;  964.9;eor
       3379;2019053107;    3; 1027.2;  965.5;eor
       3379;2019053108;    3; 1027.2;  965.7;eor
       3379;2019053109;    3; 1026.6;  965.5;eor
       3379;2019053110;    3; 1026.4;  965.5;eor
       3379;2019053111;    3; 1026.1;  965.3;eor
       3379;2019053112;    3; 1025.6;  965.0;eor
       3379;2019053113;    3; 1025.2;  964.7;eor
       3379;2019053114;    3; 1025.1;  964.5;eor
       3379;2019053115;    3; 1024.5;  964.1;eor
       3379;2019053116;    3; 1024.2;  963.9;eor
       3379;2019053117;    3; 1024.0;  963.7;eor
       3379;2019053118;    3; 1024.0;  963.6;eor
       3379;2019053119;    3; 1024.3;  963.6;eor
       3379;2019053120;    3; 1025.1;  963.9;eor
       3379;2019053121;    3; 1025.5;  964.0;eor
       3379;2019053122;    3; 1025.5;  964.0;eor
       3379;2019053123;    3; 1025.2;  963.6;eor
       3379;2019060100;    3; 1025.4;  963.4;eor
       3379;2019060101;    3; 1025.3;  963.2;eor
       3379;2019060102;    3; 1025.3;  963.1;eor
       3379;2019060103;    3; 1025.3;  962.9;eor
       3379;2019060104;    3; 1025.4;  963.0;eor
       3379;2019060105;    3; 1024.9;  963.1;eor
       3379;2019060106;    3; 1024.2;  963.0;eor
       3379;2019060107;    3; 1023.4;  962.9;eor
       3379;2019060108;    3; 1023.0;  963.0;eor
       3379;2019060109;    3; 1022.6;  962.7;eor
       3379;2019060110;    3; 1022.1;  962.5;eor
       3379;2019060111;    3; 1021.9;  962.3;eor
       3379;2019060112;    3; 1021.3;  961.9;eor
       3379;2019060113;    3; 1020.7;  961.4;eor
       3379;2019060114;    3; 1019.9;  960.9;eor
       3379;2019060115;    3; 1019.5;  960.5;eor
       3379;2019060116;    3; 1019.4;  960.2;eor
       3379;2019060117;    3; 1019.0;  959.8;eor
       3379;2019060118;    3; 1019.0;  959.7;eor
       3379;2019060119;    3; 1019.5;  959.7;eor
       3379;2019060120;    3; 1020.5;  960.1;eor
       3379;2019060121;    3; 1020.8;  960.1;eor
       3379;2019060122;    3; 1020.9;  960.0;eor
       3379;2019060123;    3; 1021.1;  960.1;eor
       3379;2019060200;    3; 1020.9;  959.8;eor
       3379;2019060201;    3; 1020.8;  959.5;eor
       3379;2019060202;    3; 1020.4;  959.3;eor
       3379;2019060203;    3; 1020.2;  959.0;eor
       3379;2019060204;    3; 1020.5;  959.0;eor
       3379;2019060205;    3; 1019.9;  958.9;eor
       3379;2019060206;    3; 1019.6;  959.1;eor
       3379;2019060207;    3; 1018.8;  959.0;eor
       3379;2019060208;    3; 1018.4;  959.0;eor
       3379;2019060209;    3; 1017.6;  958.7;eor
       3379;2019060210;    3; 1017.2;  958.5;eor
       3379;2019060211;    3; 1016.8;  958.2;eor
       3379;2019060212;    3; 1016.1;  957.6;eor
       3379;2019060213;    3; 1015.4;  957.1;eor
       3379;2019060214;    3; 1014.9;  956.6;eor
       3379;2019060215;    3; 1014.4;  956.1;eor
       3379;2019060216;    3; 1013.8;  955.6;eor
       3379;2019060217;    3; 1013.7;  955.3;eor
       3379;2019060218;    3; 1014.1;  955.5;eor
       3379;2019060219;    3; 1015.0;  955.9;eor
       3379;2019060220;    3; 1016.0;  956.3;eor
       3379;2019060221;    3; 1016.5;  956.5;eor
       3379;2019060222;    3; 1016.7;  956.4;eor
       3379;2019060223;    3; 1016.8;  956.2;eor
       3379;2019060300;    3; 1016.7;  955.9;eor
       3379;2019060301;    3; 1016.7;  955.7;eor
       3379;2019060302;    3; 1016.5;  955.5;eor
       3379;2019060303;    3; 1016.5;  955.4;eor
       3379;2019060304;    3; 1016.7;  955.7;eor
       3379;2019060305;    3; 1016.4;  955.8;eor
       3379;2019060306;    3; 1015.7;  955.8;eor
       3379;2019060307;    3; 1015.2;  956.0;eor
       3379;2019060308;    3; 1014.7;  955.9;eor
       3379;2019060309;    3; 1014.1;  955.6;eor
       3379;2019060310;    3; 1013.7;  955.5;eor
       3379;2019060311;    3; 1013.3;  955.2;eor
       3379;2019060312;    3; 1013.0;  954.9;eor
       3379;2019060313;    3; 1012.3;  954.2;eor
       3379;2019060314;    3; 1011.5;  953.7;eor
       3379;2019060315;    3; 1011.1;  953.3;eor
       3379;2019060316;    3; 1011.0;  953.2;eor
       3379;2019060317;    3; 1011.1;  953.1;eor
       3379;2019060318;    3; 1012.9;  954.3;eor
       3379;2019060319;    3; 1015.0;  955.5;eor
       3379;2019060320;    3; 1015.8;  956.0;eor
       3379;2019060321;    3; 1016.5;  956.8;eor
       3379;2019060322;    3; 1016.5;  956.4;eor
       3379;2019060323;    3; 1016.3;  956.1;eor
       3379;2019060400;    3; 1015.7;  955.4;eor
       3379;2019060401;    3; 1015.5;  955.1;eor
       3379;2019060402;    3; 1015.5;  954.8;eor
       3379;2019060403;    3; 1014.9;  954.3;eor
       3379;2019060404;    3; 1014.8;  954.2;eor
       3379;2019060405;    3; 1014.8;  954.4;eor
       3379;2019060406;    3; 1014.5;  954.5;eor
       3379;2019060407;    3; 1013.6;  954.3;eor
       3379;2019060408;    3; 1012.9;  954.0;eor
       3379;2019060409;    3; 1012.5;  953.8;eor
       3379;2019060410;    3; 1011.9;  953.4;eor
       3379;2019060411;    3; 1011.1;  952.9;eor
       3379;2019060412;    3; 1010.2;  952.1;eor
       3379;2019060413;    3; 1009.2;  951.4;eor
       3379;2019060414;    3; 1008.7;  950.9;eor
       3379;2019060415;    3; 1008.0;  950.3;eor
       3379;2019060416;    3; 1007.6;  949.9;eor
       3379;2019060417;    3; 1007.6;  949.8;eor
       3379;2019060418;    3; 1007.7;  949.7;eor
       3379;2019060419;    3; 1008.2;  949.7;eor
       3379;2019060420;    3; 1008.8;  949.8;eor
       3379;2019060421;    3; 1009.1;  949.8;eor
       3379;2019060422;    3; 1009.2;  949.6;eor
       3379;2019060423;    3; 1009.3;  949.4;eor
       3379;2019060500;    3; 1009.2;  949.2;eor
       3379;2019060501;    3; 1008.9;  948.8;eor
       3379;2019060502;    3; 1009.0;  948.7;eor
       3379;2019060503;    3; 1008.9;  948.6;eor
       3379;2019060504;    3; 1008.9;  948.6;eor
       3379;2019060505;    3; 1008.7;  948.8;eor
       3379;2019060506;    3; 1008.3;  949.0;eor
       3379;2019060507;    3; 1007.5;  948.9;eor
       3379;2019060508;    3; 1007.6;  949.1;eor
       3379;2019060509;    3; 1007.3;  949.0;eor
       3379;2019060510;    3; 1006.6;  948.7;eor
       3379;2019060511;    3; 1005.9;  948.1;eor
       3379;2019060512;    3; 1005.3;  947.8;eor
       3379;2019060513;    3; 1004.6;  947.3;eor
       3379;2019060514;    3; 1003.8;  946.5;eor
       3379;2019060515;    3; 1003.2;  946.0;eor
       3379;2019060516;    3; 1003.0;  945.6;eor
       3379;2019060517;    3; 1002.7;  945.2;eor
       3379;2019060518;    3; 1002.5;  944.8;eor
       3379;2019060519;    3; 1002.8;  944.8;eor
       3379;2019060520;    3; 1003.0;  944.7;eor
       3379;2019060521;    3; 1003.0;  944.4;eor
       3379;2019060522;    3; 1002.7;  943.9;eor
       3379;2019060523;    3; 1003.0;  943.8;eor
       3379;2019060600;    3; 1002.7;  943.8;eor
       3379;2019060601;    3; 1003.6;  944.3;eor
       3379;2019060602;    3; 1004.8;  945.4;eor
       3379;2019060603;    3; 1005.4;  946.2;eor
       3379;2019060604;    3; 1007.4;  947.9;eor
       3379;2019060605;    3; 1009.0;  949.3;eor
       3379;2019060606;    3; 1010.0;  950.3;eor
       3379;2019060607;    3; 1010.4;  950.8;eor
       3379;2019060608;    3; 1010.6;  951.1;eor
       3379;2019060609;    3; 1011.0;  951.4;eor
       3379;2019060610;    3; 1011.6;  951.9;eor
       3379;2019060611;    3; 1011.3;  952.0;eor
       3379;2019060612;    3; 1011.2;  951.9;eor
       3379;2019060613;    3; 1011.4;  952.0;eor
       3379;2019060614;    3; 1011.5;  952.0;eor
       3379;2019060615;    3; 1012.1;  952.5;eor
       3379;2019060616;    3; 1012.7;  952.7;eor
       3379;2019060617;    3; 1014.1;  953.7;eor
       3379;2019060618;    3; 1015.8;  954.8;eor
       3379;2019060619;    3; 1016.3;  955.3;eor
       3379;2019060620;    3; 1017.1;  955.9;eor
       3379;2019060621;    3; 1017.0;  955.8;eor
       3379;2019060622;    3; 1017.1;  955.8;eor
       3379;2019060623;    3; 1017.1;  955.8;eor
       3379;2019060700;    3; 1016.5;  955.3;eor
       3379;2019060701;    3; 1015.8;  954.7;eor
       3379;2019060702;    3; 1015.4;  954.0;eor
       3379;2019060703;    3; 1015.3;  953.7;eor
       3379;2019060704;    3; 1015.2;  953.8;eor
       3379;2019060705;    3; 1015.1;  953.8;eor
       3379;2019060706;    3; 1014.7;  953.7;eor
       3379;2019060707;    3; 1013.7;  953.3;eor
       3379;2019060708;    3; 1012.4;  952.6;eor
       3379;2019060709;    3; 1011.4;  952.0;eor
       3379;2019060710;    3; 1010.5;  951.5;eor
       3379;2019060711;    3; 1009.6;  951.1;eor
       3379;2019060712;    3; 1008.8;  950.7;eor
       3379;2019060713;    3; 1007.9;  949.9;eor
       3379;2019060714;    3; 1007.2;  949.5;eor
       3379;2019060715;    3; 1006.6;  948.9;eor
       3379;2019060716;    3; 1006.2;  948.5;eor
       3379;2019060717;    3; 1006.4;  948.5;eor
       3379;2019060718;    3; 1007.0;  948.9;eor
       3379;2019060719;    3; 1007.6;  949.3;eor
       3379;2019060720;    3; 1009.2;  950.5;eor
       3379;2019060721;    3; 1011.2;  952.3;eor
       3379;2019060722;    3; 1016.5;  956.0;eor
       3379;2019060723;    3; 1019.0;  958.1;eor
       3379;2019060800;    3; 1019.5;  958.5;eor
       3379;2019060801;    3; 1020.0;  959.0;eor
       3379;2019060802;    3; 1020.6;  959.6;eor
       3379;2019060803;    3; 1021.3;  960.2;eor
       3379;2019060804;    3; 1022.1;  960.9;eor
       3379;2019060805;    3; 1022.8;  961.5;eor
       3379;2019060806;    3; 1023.7;  962.4;eor
       3379;2019060807;    3; 1024.4;  963.1;eor
       3379;2019060808;    3; 1024.8;  963.6;eor
       3379;2019060809;    3; 1024.7;  963.7;eor
       3379;2019060810;    3; 1025.0;  964.1;eor
       3379;2019060811;    3; 1024.9;  964.1;eor
       3379;2019060812;    3; 1024.2;  963.8;eor
       3379;2019060813;    3; 1023.7;  963.5;eor
       3379;2019060814;    3; 1023.6;  963.4;eor
       3379;2019060815;    3; 1023.1;  963.1;eor
       3379;2019060816;    3; 1022.6;  962.6;eor
       3379;2019060817;    3; 1022.4;  962.5;eor
       3379;2019060818;    3; 1022.6;  962.5;eor
       3379;2019060819;    3; 1022.9;  962.6;eor
       3379;2019060820;    3; 1023.7;  963.1;eor
       3379;2019060821;    3; 1024.0;  963.1;eor
       3379;2019060822;    3; 1024.4;  963.1;eor
       3379;2019060823;    3; 1024.4;  963.1;eor
       3379;2019060900;    3; 1024.0;  963.0;eor
       3379;2019060901;    3; 1023.9;  962.7;eor
       3379;2019060902;    3; 1024.6;  962.7;eor
       3379;2019060903;    3; 1024.6;  962.5;eor
       3379;2019060904;    3; 1024.4;  962.3;eor
       3379;2019060905;    3; 1023.8;  962.3;eor
       3379;2019060906;    3; 1023.0;  962.0;eor
       3379;2019060907;    3; 1021.6;  961.3;eor
       3379;2019060908;    3; 1021.3;  961.2;eor
       3379;2019060909;    3; 1020.7;  960.9;eor
       3379;2019060910;    3; 1020.2;  960.8;eor
       3379;2019060911;    3; 1019.1;  959.8;eor
       3379;2019060912;    3; 1018.2;  959.1;eor
       3379;2019060913;    3; 1017.8;  958.8;eor
       3379;2019060914;    3; 1017.1;  958.4;eor
       3379;2019060915;    3; 1016.8;  958.1;eor
       3379;2019060916;    3; 1017.3;  958.3;eor
       3379;2019060917;    3; 1018.1;  958.8;eor
       3379;2019060918;    3; 1018.5;  958.8;eor
       3379;2019060919;    3; 1017.7;  957.9;eor
       3379;2019060920;    3; 1018.2;  958.2;eor
       3379;2019060921;    3; 1017.3;  957.3;eor
       3379;2019060922;    3; 1017.6;  957.3;eor
       3379;2019060923;    3; 1017.2;  956.6;eor
       3379;2019061000;    3; 1016.5;  955.9;eor
       3379;2019061001;    3; 1015.9;  955.3;eor
       3379;2019061002;    3; 1015.7;  955.2;eor
       3379;2019061003;    3; 1017.1;  956.5;eor
       3379;2019061004;    3; 1014.7;  954.1;eor
       3379;2019061005;    3; 1015.0;  954.5;eor
       3379;2019061006;    3; 1016.1;  955.6;eor
       3379;2019061007;    3; 1015.6;  955.0;eor
       3379;2019061008;    3; 1014.5;  954.5;eor
       3379;2019061009;    3; 1013.5;  954.1;eor
       3379;2019061010;    3; 1013.4;  954.2;eor
       3379;2019061011;    3; 1012.2;  953.3;eor
       3379;2019061012;    3; 1011.0;  952.3;eor
       3379;2019061013;    3; 1009.3;  951.0;eor
       3379;2019061014;    3; 1008.4;  950.2;eor
       3379;2019061015;    3; 1006.9;  948.9;eor
       3379;2019061016;    3; 1011.5;  951.6;eor
       3379;2019061017;    3; 1011.3;  951.3;eor
       3379;2019061018;    3; 1011.1;  951.2;eor
       3379;2019061019;    3; 1011.7;  951.6;eor
       3379;2019061020;    3; 1011.5;  951.4;eor
       3379;2019061021;    3; 1010.6;  950.4;eor
       3379;2019061022;    3; 1010.1;  949.9;eor
       3379;2019061023;    3; 1010.9;  950.5;eor
       3379;2019061100;    3; 1010.9;  950.5;eor
       3379;2019061101;    3; 1010.8;  950.5;eor
       3379;2019061102;    3; 1010.3;  950.0;eor
       3379;2019061103;    3; 1011.6;  951.2;eor
       3379;2019061104;    3; 1013.3;  952.5;eor
       3379;2019061105;    3; 1013.5;  952.6;eor
       3379;2019061106;    3; 1012.6;  951.8;eor
       3379;2019061107;    3; 1012.0;  951.4;eor
       3379;2019061108;    3; 1011.0;  950.7;eor
       3379;2019061109;    3; 1010.0;  950.0;eor
       3379;2019061110;    3; 1008.8;  949.3;eor
       3379;2019061111;    3; 1007.8;  948.6;eor
       3379;2019061112;    3; 1007.1;  948.2;eor
       3379;2019061113;    3; 1006.4;  947.8;eor
       3379;2019061114;    3; 1006.3;  947.7;eor
       3379;2019061115;    3; 1005.9;  947.4;eor
       3379;2019061116;    3; 1006.1;  947.5;eor
       3379;2019061117;    3; 1006.8;  948.2;eor
       3379;2019061118;    3; 1008.2;  948.9;eor
       3379;2019061119;    3; 1008.5;  949.1;eor
       3379;2019061120;    3; 1009.2;  949.6;eor
       3379;2019061121;    3; 1008.8;  949.1;eor
       3379;2019061122;    3; 1009.0;  949.2;eor
       3379;2019061123;    3; 1008.8;  948.9;eor
       3379;2019061200;    3; 1008.8;  948.9;eor
       3379;2019061201;    3; 1008.1;  948.1;eor
       3379;2019061202;    3; 1007.9;  947.7;eor
       3379;2019061203;    3; 1007.8;  947.6;eor
       3379;2019061204;    3; 1007.3;  947.2;eor
       3379;2019061205;    3; 1006.6;  946.6;eor
       3379;2019061206;    3; 1005.8;  946.0;eor
       3379;2019061207;    3; 1005.9;  946.1;eor
       3379;2019061208;    3; 1006.3;  946.6;eor
       3379;2019061209;    3; 1006.5;  947.0;eor
       3379;2019061210;    3; 1007.6;  948.4;eor
       3379;2019061211;    3; 1009.9;  949.9;eor
       3379;2019061212;    3; 1010.8;  950.7;eor
       3379;2019061213;    3; 1011.3;  951.1;eor
       3379;2019061214;    3; 1011.6;  951.4;eor
       3379;2019061215;    3; 1011.5;  951.6;eor
       3379;2019061216;    3; 1011.9;  952.0;eor
       3379;2019061217;    3; 1011.9;  951.8;eor
       3379;2019061218;    3; 1012.3;  952.1;eor
       3379;2019061219;    3; 1012.9;  952.5;eor
       3379;2019061220;    3; 1013.7;  953.1;eor
       3379;2019061221;    3; 1014.4;  953.5;eor
       3379;2019061222;    3; 1015.1;  954.0;eor
       3379;2019061223;    3; 1015.0;  954.0;eor
       3379;2019061300;    3; 1015.1;  954.2;eor
       3379;2019061301;    3; 1015.0;  954.1;eor
       3379;2019061302;    3; 1014.8;  953.9;eor
       3379;2019061303;    3; 1015.3;  954.2;eor
       3379;2019061304;    3; 1015.9;  954.6;eor
       3379;2019061305;    3; 1015.7;  954.8;eor
       3379;2019061306;    3; 1015.4;  954.8;eor
       3379;2019061307;    3; 1014.9;  954.7;eor
       3379;2019061308;    3; 1014.6;  954.6;eor
       3379;2019061309;    3; 1013.9;  954.1;eor
       3379;2019061310;    3; 1013.4;  953.9;eor
       3379;2019061311;    3; 1012.9;  953.7;eor
       3379;2019061312;    3; 1012.5;  953.5;eor
       3379;2019061313;    3; 1012.5;  953.6;eor
       3379;2019061314;    3; 1012.7;  953.8;eor
       3379;2019061315;    3; 1012.4;  953.5;eor
       3379;2019061316;    3; 1012.4;  953.6;eor
       3379;2019061317;    3; 1012.6;  953.8;eor
       3379;2019061318;    3; 1013.2;  954.2;eor
       3379;2019061319;    3; 1014.4;  955.0;eor
       3379;2019061320;    3; 1015.6;  955.6;eor
       3379;2019061321;    3; 1016.2;  955.9;eor
       3379;2019061322;    3; 1016.8;  956.4;eor
       3379;2019061323;    3; 1017.3;  956.6;eor
       3379;2019061400;    3; 1017.5;  956.7;eor
       3379;2019061401;    3; 1017.4;  956.5;eor
       3379;2019061402;    3; 1017.6;  956.6;eor
       3379;2019061403;    3; 1017.9;  956.7;eor
       3379;2019061404;    3; 1017.9;  956.8;eor
       3379;2019061405;    3; 1016.8;  956.4;eor
       3379;2019061406;    3; 1016.3;  956.4;eor
       3379;2019061407;    3; 1015.5;  956.2;eor
       3379;2019061408;    3; 1014.5;  955.7;eor
       3379;2019061409;    3; 1014.4;  955.9;eor
       3379;2019061410;    3; 1013.8;  955.6;eor
       3379;2019061411;    3; 1013.3;  955.3;eor
       3379;2019061412;    3; 1012.5;  954.9;eor
       3379;2019061413;    3; 1012.0;  954.6;eor
       3379;2019061414;    3; 1011.4;  953.8;eor
       3379;2019061415;    3; 1011.0;  953.5;eor
       3379;2019061416;    3; 1010.7;  953.0;eor
       3379;2019061417;    3; 1010.4;  952.6;eor
       3379;2019061418;    3; 1009.9;  952.0;eor
       3379;2019061419;    3; 1009.4;  951.3;eor
       3379;2019061420;    3; 1009.6;  951.2;eor
       3379;2019061421;    3; 1009.7;  951.0;eor
       3379;2019061422;    3; 1009.8;  950.8;eor
       3379;2019061423;    3; 1009.5;  950.7;eor
       3379;2019061500;    3; 1009.8;  950.8;eor
       3379;2019061501;    3; 1010.0;  950.9;eor
       3379;2019061502;    3; 1009.5;  950.3;eor
       3379;2019061503;    3; 1009.3;  949.8;eor
       3379;2019061504;    3; 1009.7;  950.1;eor
       3379;2019061505;    3; 1009.7;  950.2;eor
       3379;2019061506;    3; 1010.8;  951.9;eor
       3379;2019061507;    3; 1011.7;  952.9;eor
       3379;2019061508;    3; 1012.2;  953.5;eor
       3379;2019061509;    3; 1012.9;  954.3;eor
       3379;2019061510;    3; 1013.0;  954.4;eor
       3379;2019061511;    3; 1013.3;  954.7;eor
       3379;2019061512;    3; 1013.4;  954.8;eor
       3379;2019061513;    3; 1013.1;  954.7;eor
       3379;2019061514;    3; 1013.4;  954.7;eor
       3379;2019061515;    3; 1013.2;  954.5;eor
       3379;2019061516;    3; 1012.9;  954.2;eor
       3379;2019061517;    3; 1013.0;  954.2;eor
       3379;2019061518;    3; 1013.0;  954.1;eor
       3379;2019061519;    3; 1013.1;  953.9;eor
       3379;2019061520;    3; 1013.8;  954.5;eor
       3379;2019061521;    3; 1014.3;  954.8;eor
       3379;2019061522;    3; 1014.5;  954.8;eor
       3379;2019061523;    3; 1018.3;  957.6;eor
       3379;2019061600;    3; 1018.4;  957.5;eor
